Moisture Data ASCII output
Logger ID:  IENWUP001SMP
Last Sampling Interval: 30 minutes
Selected Sites, Probes and Sensors: 
Default: P1: 10[A1], 20[A2], 40[A3], 60[A4], 80[A5], 100[A6]
Output Type:  Separate
Index   ,"Date Time"                   ,A1.Raw      ,A1.Moisture[mm]  ,A2.Raw      ,A2.Moisture[mm]  ,A3.Raw      ,A3.Moisture[mm]  ,A4.Raw      ,A4.Moisture[mm]  ,A5.Raw      ,A5.Moisture[mm]  ,A6.Raw      ,A6.Moisture[mm]  ,
81      ,"2016-10-14 20:30:00"         ,65535       ,31.848030        ,65535       ,19.853123        ,65535       ,17.612083        ,65535       ,28.493036        ,65535       ,33.365410        ,65535       ,33.034962        ,
82      ,"2016-10-14 21:00:00"         ,65535       ,31.832230        ,65535       ,19.853123        ,65535       ,17.606581        ,65535       ,28.493036        ,65535       ,33.365410        ,65535       ,33.034962        ,
83      ,"2016-10-14 21:30:00"         ,65535       ,31.824329        ,65535       ,19.844635        ,65535       ,17.606581        ,65535       ,28.485611        ,65535       ,33.365410        ,65535       ,33.034962        ,
84      ,"2016-10-14 22:00:00"         ,65535       ,31.824329        ,65535       ,19.836143        ,65535       ,17.601084        ,65535       ,28.485611        ,65535       ,33.365410        ,65535       ,33.034962        ,
85      ,"2016-10-14 22:30:00"         ,65535       ,31.816441        ,65535       ,19.836143        ,65535       ,17.595583        ,65535       ,28.485611        ,65535       ,33.365410        ,65535       ,33.034962        ,
86      ,"2016-10-14 23:00:00"         ,65535       ,31.816441        ,65535       ,19.827662        ,65535       ,17.595583        ,65535       ,28.478188        ,65535       ,33.365410        ,65535       ,33.034962        ,
87      ,"2016-10-14 23:30:00"         ,65535       ,31.816441        ,65535       ,19.827662        ,65535       ,17.590084        ,65535       ,28.478188        ,65535       ,33.365410        ,65535       ,33.034962        ,
88      ,"2016-10-15 00:00:00"         ,65535       ,31.816441        ,65535       ,19.819180        ,65535       ,17.584589        ,65535       ,28.478188        ,65535       ,33.365410        ,65535       ,33.034962        ,
89      ,"2016-10-15 00:30:00"         ,65535       ,31.816441        ,65535       ,19.819180        ,65535       ,17.584589        ,65535       ,28.478188        ,65535       ,33.365410        ,65535       ,33.034962        ,
90      ,"2016-10-15 01:00:00"         ,65535       ,31.816441        ,65535       ,19.819180        ,65535       ,17.579096        ,65535       ,28.470770        ,65535       ,33.365410        ,65535       ,33.042961        ,
91      ,"2016-10-15 01:30:00"         ,65535       ,31.816441        ,65535       ,19.819180        ,65535       ,17.573603        ,65535       ,28.470770        ,65535       ,33.365410        ,65535       ,33.042961        ,
92      ,"2016-10-15 02:00:00"         ,65535       ,31.816441        ,65535       ,19.810699        ,65535       ,17.573603        ,65535       ,28.463348        ,65535       ,33.365410        ,65535       ,33.042961        ,
93      ,"2016-10-15 02:30:00"         ,65535       ,31.824329        ,65535       ,19.810699        ,65535       ,17.573603        ,65535       ,28.463348        ,65535       ,33.365410        ,65535       ,33.042961        ,
94      ,"2016-10-15 03:00:00"         ,65535       ,31.816441        ,65535       ,19.810699        ,65535       ,17.568104        ,65535       ,28.463348        ,65535       ,33.357533        ,65535       ,33.042961        ,
95      ,"2016-10-15 03:30:00"         ,65535       ,31.816441        ,65535       ,19.802219        ,65535       ,17.568104        ,65535       ,28.463348        ,65535       ,33.357533        ,65535       ,33.042961        ,
96      ,"2016-10-15 04:00:00"         ,65535       ,31.816441        ,65535       ,19.802219        ,65535       ,17.568104        ,65535       ,28.455923        ,65535       ,33.357533        ,65535       ,33.042961        ,
97      ,"2016-10-15 04:30:00"         ,65535       ,31.816441        ,65535       ,19.802219        ,65535       ,17.562613        ,65535       ,28.455923        ,65535       ,33.357533        ,65535       ,33.042961        ,
98      ,"2016-10-15 05:00:00"         ,65535       ,31.816441        ,65535       ,19.793741        ,65535       ,17.562613        ,65535       ,28.455923        ,65535       ,33.357533        ,65535       ,33.042961        ,
99      ,"2016-10-15 05:30:00"         ,65535       ,31.816441        ,65535       ,19.802219        ,65535       ,17.562613        ,65535       ,28.448505        ,65535       ,33.357533        ,65535       ,33.042961        ,
100     ,"2016-10-15 06:00:00"         ,65535       ,31.824329        ,65535       ,19.793741        ,65535       ,17.557123        ,65535       ,28.448505        ,65535       ,33.357533        ,65535       ,33.042961        ,
101     ,"2016-10-15 06:30:00"         ,65535       ,31.824329        ,65535       ,19.793741        ,65535       ,17.551632        ,65535       ,28.448505        ,65535       ,33.357533        ,65535       ,33.042961        ,
102     ,"2016-10-15 07:00:00"         ,65535       ,31.824329        ,65535       ,19.793741        ,65535       ,17.546141        ,65535       ,28.441086        ,65535       ,33.357533        ,65535       ,33.050964        ,
103     ,"2016-10-15 07:30:00"         ,65535       ,31.824329        ,65535       ,19.793741        ,65535       ,17.546141        ,65535       ,28.441086        ,65535       ,33.357533        ,65535       ,33.050964        ,
104     ,"2016-10-15 08:00:00"         ,65535       ,31.832230        ,65535       ,19.793741        ,65535       ,17.540653        ,65535       ,28.441086        ,65535       ,33.357533        ,65535       ,33.050964        ,
105     ,"2016-10-15 08:30:00"         ,65535       ,31.824329        ,65535       ,19.793741        ,65535       ,17.540653        ,65535       ,28.433670        ,65535       ,33.357533        ,65535       ,33.050964        ,
106     ,"2016-10-15 09:00:00"         ,65535       ,31.832230        ,65535       ,19.793741        ,65535       ,17.540653        ,65535       ,28.433670        ,65535       ,33.357533        ,65535       ,33.050964        ,
107     ,"2016-10-15 09:30:00"         ,65535       ,31.832230        ,65535       ,19.793741        ,65535       ,17.535166        ,65535       ,28.433670        ,65535       ,33.365410        ,65535       ,33.050964        ,
108     ,"2016-10-15 10:00:00"         ,65535       ,31.840130        ,65535       ,19.793741        ,65535       ,17.529680        ,65535       ,28.433670        ,65535       ,33.365410        ,65535       ,33.050964        ,
109     ,"2016-10-15 10:30:00"         ,65535       ,31.840130        ,65535       ,19.793741        ,65535       ,17.524197        ,65535       ,28.426250        ,65535       ,33.365410        ,65535       ,33.050964        ,
110     ,"2016-10-15 11:00:00"         ,65535       ,31.848030        ,65535       ,19.793741        ,65535       ,17.524197        ,65535       ,28.426250        ,65535       ,33.365410        ,65535       ,33.050964        ,
111     ,"2016-10-15 11:30:00"         ,65535       ,31.848030        ,65535       ,19.785269        ,65535       ,17.524197        ,65535       ,28.426250        ,65535       ,33.365410        ,65535       ,33.050964        ,
112     ,"2016-10-15 12:00:00"         ,65535       ,31.848030        ,65535       ,19.785269        ,65535       ,17.524197        ,65535       ,28.433670        ,65535       ,33.373295        ,65535       ,33.050964        ,
113     ,"2016-10-15 12:30:00"         ,65535       ,31.840130        ,65535       ,19.793741        ,65535       ,17.518707        ,65535       ,28.426250        ,65535       ,33.373295        ,65535       ,33.050964        ,
114     ,"2016-10-15 13:00:00"         ,65535       ,31.840130        ,65535       ,19.785269        ,65535       ,17.518707        ,65535       ,28.426250        ,65535       ,33.373295        ,65535       ,33.050964        ,
115     ,"2016-10-15 13:30:00"         ,65535       ,31.832230        ,65535       ,19.785269        ,65535       ,17.518707        ,65535       ,28.426250        ,65535       ,33.373295        ,65535       ,33.050964        ,
116     ,"2016-10-15 14:00:00"         ,65535       ,31.832230        ,65535       ,19.785269        ,65535       ,17.518707        ,65535       ,28.426250        ,65535       ,33.373295        ,65535       ,33.050964        ,
117     ,"2016-10-15 14:30:00"         ,65535       ,31.832230        ,65535       ,19.785269        ,65535       ,17.518707        ,65535       ,28.426250        ,65535       ,33.373295        ,65535       ,33.050964        ,
118     ,"2016-10-15 15:00:00"         ,65535       ,31.824329        ,65535       ,19.785269        ,65535       ,17.518707        ,65535       ,28.418835        ,65535       ,33.373295        ,65535       ,33.050964        ,
119     ,"2016-10-15 15:30:00"         ,65535       ,31.824329        ,65535       ,19.785269        ,65535       ,17.513226        ,65535       ,28.418835        ,65535       ,33.373295        ,65535       ,33.050964        ,
120     ,"2016-10-15 16:00:00"         ,65535       ,31.816441        ,65535       ,19.785269        ,65535       ,17.513226        ,65535       ,28.418835        ,65535       ,33.373295        ,65535       ,33.042961        ,
