,date_time,A1_raw,A1_moisture,A2_raw,A2_moisture,A3_raw,A3_moisture,A4_raw,A4_moisture,A5_raw,A5_moisture,A6_raw,A6_moisture
193,2016-06-09 01:00:00,65535,42.49239,65535,38.354141,65535,39.529491,65535,36.995296,65535,41.764023,65535,49.212193
194,2016-06-09 01:30:00,65535,42.511292,65535,38.342045,65535,39.529491,65535,36.995296,65535,41.764023,65535,49.212193
195,2016-06-09 02:00:00,65535,42.520744,65535,38.342045,65535,39.529491,65535,36.995296,65535,41.764023,65535,49.212193
196,2016-06-09 02:30:00,65535,42.530201,65535,38.354141,65535,39.529491,65535,36.995296,65535,41.764023,65535,49.212193
197,2016-06-09 03:00:00,65535,42.539658,65535,38.342045,65535,39.520538,65535,36.995296,65535,41.764023,65535,49.212193
198,2016-06-09 03:30:00,65535,42.549103,65535,38.342045,65535,39.529491,65535,36.995296,65535,41.764023,65535,49.212193
199,2016-06-09 04:00:00,65535,42.558571,65535,38.342045,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
200,2016-06-09 04:30:00,65535,42.577484,65535,38.329952,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
201,2016-06-09 05:00:00,65535,42.577484,65535,38.329952,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
202,2016-06-09 05:30:00,65535,42.586945,65535,38.329952,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
203,2016-06-09 06:00:00,65535,42.596405,65535,38.329952,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
204,2016-06-09 06:30:00,65535,42.586945,65535,38.329952,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
205,2016-06-09 07:00:00,65535,42.605873,65535,38.317863,65535,39.529491,65535,36.995296,65535,41.773441,65535,49.212193
206,2016-06-09 07:30:00,65535,42.605873,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
207,2016-06-09 08:00:00,65535,42.605873,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
208,2016-06-09 08:30:00,65535,42.596405,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
209,2016-06-09 09:00:00,65535,42.596405,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
210,2016-06-09 09:30:00,65535,42.577484,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
211,2016-06-09 10:00:00,65535,42.577484,65535,38.317863,65535,39.547398,65535,36.995296,65535,41.773441,65535,49.212193
212,2016-06-09 10:30:00,65535,42.568024,65535,38.317863,65535,39.538448,65535,36.995296,65535,41.773441,65535,49.212193
213,2016-06-09 11:00:00,65535,42.549103,65535,38.305786,65535,39.547398,65535,36.995296,65535,41.773441,65535,49.212193
214,2016-06-09 11:30:00,65535,42.549103,65535,38.317863,65535,39.538448,65535,36.986614,65535,41.773441,65535,49.212193
215,2016-06-09 12:00:00,65535,42.530201,65535,38.305786,65535,39.538448,65535,36.986614,65535,41.773441,65535,49.212193
